Easting,Northing,Elevation,Alteration,Cu,Au,Mo,As,Bn,Cp,Cc,Cv,En,Py,Pyr,Mol,Ga,Sph,TS
650202.08,4765097.69,954.47,3,0.23,0.12,9.43,31,0,8998.75,0,0,0,22301.25,0,0,0,0,31300
650201.71,4765097.68,952.5,3,0.42,0.31,21.9,116,0,12250,0,0,0,21000,0,1750,0,0,35000
650201.34,4765097.67,950.53,3,0.33,0.05,11.2,16.8,0,6000,0,0,0,13400,0,600,0,0,20000
650200.98,4765097.66,948.57,3,0.21,0.08,10.35,24.5,0,6000,0,0,0,13400,0,600,0,0,20000
650199.88,4765097.64,942.67,3,0.25,0.02,16.3,17.2,0,7500,0,0,0,17500,0,0,0,0,25000
650199.52,4765097.63,940.7,3,0.39,0.06,46.2,31.5,0,7500,0,0,0,17500,0,0,0,0,25000
650199.15,4765097.62,938.74,3,0.22,0.05,20.1,41.7,0,2250,0,0,0,12750,0,0,0,0,15000
650198.79,4765097.61,936.77,3,0.17,0.02,7.36,39.3,0,2250,0,0,0,12750,0,0,0,0,15000
650197.69,4765097.59,930.87,3,0.34,0.03,45.2,7,0,5000,0,0,0,15000,0,0,0,0,20000
650197.38,4765097.58,929.2,3,0.25,0.05,15.05,32.8,0,5000,0,0,0,15000,0,0,0,0,20000
651231.23,4766406.4,583,2,1.94,0.03,4.73,262,0,10500,0,0,0,24500,0,0,0,0,35000
651231.23,4766406.4,581,2,0.73,0.03,5.02,467,0,10500,0,0,0,24500,0,0,0,0,35000
651231.23,4766406.41,575,2,0.24,0.07,11.85,72.5,0,10500,0,0,0,24500,0,0,0,0,35000
651231.23,4766406.41,569,2,0.06,0.02,8.08,20.2,0,3500,0,0,0,66500,0,0,0,0,70000
651231.23,4766406.41,567,2,0.12,0.02,10.8,29.6,0,3500,0,0,0,66500,0,0,0,0,70000
651231.22,4766406.41,563,2,0.16,0.02,23.8,115,0,8000,0,0,0,72000,0,0,0,0,80000
651231.22,4766406.41,559,2,0.34,0.01,10.65,491,0,8000,0,0,0,72000,0,0,0,0,80000
651231.17,4766406.42,513,1,0.04,0.01,3.89,98.3,0,4700,0,0,0,89300,0,0,0,0,94000
651231.16,4766406.42,509,1,0.07,0.01,3.38,116.5,0,4000,0,0,0,76000,0,0,0,0,80000
651231.15,4766406.42,507,1,0.07,0.01,18.2,113.5,0,4000,0,0,0,76000,0,0,0,0,80000
651231.08,4766406.41,487,1,0.2,0.02,40.5,488,0,4000,0,0,0,76000,0,0,0,0,80000
651231.07,4766406.41,485,1,0.19,0.03,38.3,588,0,4000,0,0,0,76000,0,0,0,0,80000
651231.06,4766406.41,483,1,0.07,0.02,46.2,194,0,4500,0,0,0,85500,0,0,0,0,90000
651231.05,4766406.41,481,1,0.11,0.02,26.5,308,0,4500,0,0,0,85500,0,0,0,0,90000
651231.05,4766406.4,479,1,0.05,0.02,55.8,54.6,0,4500,0,0,0,85500,0,0,0,0,90000
651231.03,4766406.4,475,1,0.14,0.02,58.1,370,0,3375,0,0,0,64125,0,0,0,0,67500
651231.02,4766406.4,471,1,0.12,0.02,24.8,12.9,0,3000,0,0,0,57000,0,0,0,0,60000
651231,4766406.4,467,1,0.11,0.05,14,35,0,3500,0,0,0,66500,0,0,0,0,70000
651230.99,4766406.4,463,1,0.05,0.04,11.45,39.3,0,3500,0,0,0,66500,0,0,0,0,70000
651230.98,4766406.4,461,1,0.17,0.06,14.6,261,0,3500,0,0,0,66500,0,0,0,0,70000
651230.97,4766406.4,459,1,0.16,0.04,18.3,107,0,3500,0,0,0,66500,0,0,0,0,70000
651230.96,4766406.4,457,1,0.1,0.04,13.6,272,0,3500,0,0,0,66500,0,0,0,0,70000
651230.94,4766406.39,451,1,0.17,0.13,161.5,27.2,0,4200,0,0,0,79800,0,0,0,0,84000
651230.93,4766406.39,449,1,0.34,0.25,104.5,122,0,4500,0,0,0,85500,0,0,0,0,90000
651230.92,4766406.39,447,1,0.04,0.04,19.45,14,0,4500,0,0,0,85500,0,0,0,0,90000
651230.89,4766406.39,437,1,0.19,0.07,11.2,12.8,0,7000,0,0,0,63000,0,0,0,0,70000
651230.88,4766406.39,435,1,0.39,0.13,15.5,80.2,0,7000,0,0,0,63000,0,0,0,0,70000
651230.87,4766406.39,433,1,0.48,0.17,21.2,37.3,0,7000,0,0,0,63000,0,0,0,0,70000
651230.86,4766406.39,431,1,0.31,0.08,26.9,13.4,0,7000,0,0,0,63000,0,0,0,0,70000
651230.86,4766406.39,429,1,0.73,0.31,23.7,128.5,0,7000,0,0,0,63000,0,0,0,0,70000
651230.85,4766406.39,427,1,0.54,0.23,58,318,0,7000,0,0,0,63000,0,0,0,0,70000
651230.84,4766406.39,425,1,0.43,0.14,31.1,82.7,0,6150,0,0,0,55350,0,0,0,0,61500
651230.83,4766406.38,423,1,0.45,0.11,19.75,76.8,0,6000,0,0,0,54000,0,0,0,0,60000
651230.83,4766406.38,421,1,0.06,0.04,24.5,13.4,0,6000,0,0,0,54000,0,0,0,0,60000
651230.82,4766406.38,419,1,0.12,0.08,70.5,14.4,0,6000,0,0,0,54000,0,0,0,0,60000
651230.77,4766406.38,405.01,3,0.07,0.02,11.95,45.5,0,7600,0,0,0,12400,0,0,0,0,20000
651230.76,4766406.38,403.01,3,0.34,0.02,21.4,21.4,0,8000,0,0,0,12000,0,0,0,0,20000
651230.75,4766406.38,401.01,3,0.06,0.09,8.59,15.4,0,8000,0,0,0,12000,0,0,0,0,20000
651230.74,4766406.38,399.01,3,0.54,0.07,4.08,11.9,0,8299,0,0,0,11001,0,0,0,0,19300
651230.74,4766406.38,397.01,3,0.34,0.11,7.55,19.6,0,6072,0,0,0,7128,0,0,0,0,13200
651230.73,4766406.37,395.01,3,0.05,0.03,1.11,19.2,0,2000,0,0,0,8000,0,0,0,0,10000
651230.71,4766406.37,391.01,3,0.91,0.22,19.15,45.8,0,24000,0,0,0,16000,0,0,0,0,40000
651230.71,4766406.37,389.01,3,0.57,0.14,22.7,21.7,0,24000,0,0,0,16000,0,0,0,0,40000
651230.69,4766406.37,385.01,3,0.63,0.13,30.6,18.4,0,24000,0,0,0,16000,0,0,0,0,40000
651230.68,4766406.37,381.01,3,0.3,0.1,8.93,19.1,0,21354.25,0,0,0,15945.75,0,0,0,0,37300
651230.68,4766406.38,373.01,3,0.59,0.17,20.6,32.5,0,19250,0,0,0,15750,0,0,0,0,35000
651230.68,4766406.38,371.01,3,0.45,0.19,22.4,48.4,0,19250,0,0,0,15750,0,0,0,0,35000
651230.68,4766406.38,369.01,3,0.63,0.11,10.55,35.2,0,19250,0,0,0,15750,0,0,0,0,35000
651230.68,4766406.38,367.01,3,0.71,0.14,18,29.8,0,19250,0,0,0,15750,0,0,0,0,35000
651230.68,4766406.38,363.01,3,0.38,0.12,13.9,35.7,0,19250,0,0,0,15750,0,0,0,0,35000
651230.68,4766406.38,361.01,3,0.37,0.07,11.9,27.9,0,19250,0,0,0,15750,0,0,0,0,35000
651230.68,4766406.39,355.01,3,0.52,0.09,13.15,33.9,0,19250,0,0,0,15750,0,0,0,0,35000
651230.68,4766406.39,353.01,3,0.45,0.09,14,33,0,19250,0,0,0,15750,0,0,0,0,35000
651230.68,4766406.39,351.01,3,0.37,0.06,14.85,22.6,0,19250,0,0,0,15750,0,0,0,0,35000
651230.68,4766406.39,347.01,3,0.42,0.12,9.72,36,0,19250,0,0,0,15750,0,0,0,0,35000
651230.68,4766406.4,343.01,3,0.71,0.12,28.7,14.3,0,19250,0,0,0,15750,0,0,0,0,35000
651230.68,4766406.4,341.01,3,0.42,0.09,15.15,13.9,0,19250,0,0,0,15750,0,0,0,0,35000
651230.68,4766406.4,339.01,3,0.64,0.11,18.3,24.8,0,19250,0,0,0,15750,0,0,0,0,35000
651230.68,4766406.4,337.01,3,0.57,0.14,23.2,17.8,0,19250,0,0,0,15750,0,0,0,0,35000
651230.67,4766406.41,327.01,3,0.27,0.1,16.9,16.4,0,30000,0,0,0,20000,0,0,0,0,50000
651230.67,4766406.41,321.01,3,0.54,0.07,12.05,23.8,0,30000,0,0,0,20000,0,0,0,0,50000
651230.67,4766406.41,319.01,3,0.57,0.05,22.8,22.5,0,30000,0,0,0,20000,0,0,0,0,50000
651230.67,4766406.42,315.01,3,0.21,0.16,95.3,11.6,0,30000,0,0,0,20000,0,0,0,0,50000
651230.67,4766406.42,313.01,3,0.26,0.9,19.8,10.5,0,30000,0,0,0,20000,0,0,0,0,50000
651230.67,4766406.45,303.01,3,0.56,0.3,42.6,7.6,0,10000,0,0,0,30000,0,0,0,0,40000
651230.67,4766406.47,297.01,3,0.67,0.12,77,5,0,22500,0,0,0,27500,0,0,0,0,50000
651230.67,4766406.49,293.01,3,0.45,0.09,26.1,14.6,0,22500,0,0,0,27500,0,0,0,0,50000
651230.67,4766406.5,291.01,3,0.33,0.11,28.2,5.9,0,22500,0,0,0,27500,0,0,0,0,50000
651230.66,4766406.56,279.01,3,0.37,0.03,31.6,7.1,0,12000,0,0,0,8000,0,0,0,0,20000
651230.65,4766406.6,269.01,3,0.45,0.07,84.6,6,0,21000,0,0,0,9000,0,0,0,0,30000
651230.65,4766406.61,267.01,3,0.52,0.12,80.8,14.5,0,21341.25,0,0,0,10158.75,0,0,0,0,31500
651230.65,4766406.62,265.01,3,0.54,0.18,44.6,10.6,0,22000,0,0,0,18000,0,0,0,0,40000
651230.65,4766406.63,263.01,3,0.55,0.15,26.5,11,0,22000,0,0,0,18000,0,0,0,0,40000
651230.65,4766406.64,261.01,3,0.48,0.66,37.8,10.5,0,22000,0,0,0,18000,0,0,0,0,40000
651230.64,4766406.77,223.01,4,0.52,0.17,27.5,14.8,0,1000,0,0,0,9000,0,0,0,0,10000
651230.64,4766406.78,221.01,4,0.78,0.05,84.1,6.4,0,1000,0,0,0,9000,0,0,0,0,10000
651230.64,4766406.78,217.01,4,0.59,0.03,93.7,7.4,0,11165,0,0,0,17835,0,0,0,0,29000
651230.64,4766406.78,215.01,4,0.73,0.03,88.3,3.1,0,12000,0,0,0,18000,0,0,0,0,30000
651230.64,4766406.79,211.01,4,0.56,0.03,61.8,3.9,0,12000,0,0,0,18000,0,0,0,0,30000
651230.64,4766406.79,209.01,4,0.65,0.04,84.7,5.6,0,12000,0,0,0,18000,0,0,0,0,30000
651230.64,4766406.79,207.01,4,0.67,0.05,74.3,8.5,0,12000,0,0,0,18000,0,0,0,0,30000
651230.64,4766406.79,205.01,4,0.91,0.04,127.5,2.3,0,12000,0,0,0,18000,0,0,0,0,30000
651230.64,4766406.8,201.01,4,0.86,0.06,94.9,6,0,22500,0,0,0,27500,0,0,0,0,50000
651230.64,4766406.8,199.01,4,0.52,0.01,34,3.1,0,22500,0,0,0,27500,0,0,0,0,50000
651230.64,4766406.8,195.01,4,1.6,0.18,119,48.9,0,22500,0,0,0,27500,0,0,0,0,50000
651230.63,4766406.8,193.01,4,0.53,0.09,33.4,6.6,0,22500,0,0,0,27500,0,0,0,0,50000
651230.63,4766406.81,189.01,4,0.67,0.02,63.2,7,0,10980,0,0,0,19520,0,0,0,0,30500
651230.63,4766406.81,187.01,6,0.58,0.01,49.5,6,0,12000,0,0,0,18000,0,0,0,0,30000
651230.63,4766406.81,183.01,6,0.62,0.02,41.8,3,0,12000,0,0,0,18000,0,0,0,0,30000
651230.63,4766406.82,179.01,6,0.46,0.03,25,4.2,0,12000,0,0,0,18000,0,0,0,0,30000
651230.63,4766406.82,175.01,6,0.82,0.17,29.9,7.6,0,12000,0,0,0,18000,0,0,0,0,30000
651230.63,4766406.83,171.01,3,0.76,0.12,32.9,8.4,0,9000,0,0,0,21000,0,0,0,0,30000
651230.63,4766406.83,169.01,3,0.61,0.23,26.1,13,0,9000,0,0,0,21000,0,0,0,0,30000
651230.63,4766406.83,167.01,3,0.58,0.04,26.4,5.5,0,9000,0,0,0,21000,0,0,0,0,30000
651230.63,4766406.83,165.01,3,0.55,0.06,25.1,9.2,0,9000,0,0,0,21000,0,0,0,0,30000
651230.63,4766406.84,161.01,3,0.29,0.02,11.95,3.4,0,10950,0,0,0,25550,0,0,0,0,36500
651230.63,4766406.84,157.01,3,0.46,0.15,24.7,89.4,0,12000,0,0,0,28000,0,0,0,0,40000
651230.63,4766406.85,153.01,3,0.66,0.05,29.4,13.4,0,12000,0,0,0,28000,0,0,0,0,40000
651230.63,4766406.85,151.01,3,0.81,0.11,31.9,4.2,0,12000,0,0,0,28000,0,0,0,0,40000
651230.63,4766406.85,149.01,3,0.51,0.02,34.1,4.7,0,12000,0,0,0,28000,0,0,0,0,40000
651230.63,4766406.86,141.01,3,0.65,0.07,21.1,56.5,0,13500,0,0,0,16500,0,0,0,0,30000
651230.63,4766406.86,139.01,3,0.58,0.03,41.5,4.2,0,13500,0,0,0,16500,0,0,0,0,30000
651230.63,4766406.86,137.01,3,0.52,0.05,18.3,3.4,0,13500,0,0,0,16500,0,0,0,0,30000
651230.63,4766406.86,135.01,3,0.47,0.07,12.65,4,0,13500,0,0,0,16500,0,0,0,0,30000
651230.63,4766406.87,131.01,3,0.39,0.08,23.2,8.4,0,15000,0,0,0,10000,0,0,0,0,25000
651230.63,4766406.87,129.01,3,0.66,0.61,29.7,12.9,0,15000,0,0,0,10000,0,0,0,0,25000
651230.63,4766406.87,127.01,3,0.53,0.13,47,7.3,0,15000,0,0,0,10000,0,0,0,0,25000
651230.63,4766406.87,125.01,3,0.32,0.05,15.3,4.6,0,15000,0,0,0,10000,0,0,0,0,25000
651230.63,4766406.88,121.01,3,0.31,0.04,15.2,2,0,15000,0,0,0,10000,0,0,0,0,25000
651230.63,4766406.88,119.01,3,0.3,0.07,44.2,2.5,0,15000,0,0,0,10000,0,0,0,0,25000
651230.63,4766406.88,115.01,3,0.51,0.07,33.7,5.2,0,17580,0,0,0,11720,0,0,0,0,29300
651230.63,4766406.89,113.01,3,0.46,0.12,24.9,2.4,0,18000,0,0,0,12000,0,0,0,0,30000
651230.63,4766406.89,111.01,3,0.72,0.19,35.7,1.8,0,18000,0,0,0,12000,0,0,0,0,30000
651230.63,4766406.89,109.01,3,0.67,0.12,33.5,2.2,0,18000,0,0,0,12000,0,0,0,0,30000
651230.63,4766406.89,107.01,3,0.63,0.12,12.55,2.4,0,18000,0,0,0,12000,0,0,0,0,30000
651230.63,4766406.89,105.01,3,0.48,0.09,16.3,2.5,0,18000,0,0,0,12000,0,0,0,0,30000
651230.63,4766406.9,103.01,3,0.62,0.09,23,3.2,0,18000,0,0,0,12000,0,0,0,0,30000
651230.63,4766406.9,101.01,3,0.37,0.09,15.05,5.8,0,18000,0,0,0,12000,0,0,0,0,30000
651230.63,4766406.9,95.01,3,0.65,0.16,33.1,5.1,0,18000,0,0,0,12000,0,0,0,0,30000
651230.63,4766406.91,91.01,3,0.48,0.06,8.81,2.4,0,18000,0,0,0,12000,0,0,0,0,30000
651230.63,4766406.91,89.01,3,0.47,0.05,19.2,2.9,0,18000,0,0,0,12000,0,0,0,0,30000
651230.63,4766406.91,87.01,3,0.77,0.09,24.5,5.4,0,18000,0,0,0,12000,0,0,0,0,30000
650731.07,4766160.58,377.5,5,0.21,0.08,37.8,14,0,2000,0,0,0,18000,0,0,0,0,20000
650731.86,4766160.63,375.66,5,0.22,0.09,28.7,9.4,0,3000,0,0,0,27000,0,0,0,0,30000
650853.27,4766170.16,103.71,5,0.63,0.32,24.2,2.9,0,4000,0,0,0,36000,0,0,0,0,40000
650871.77,4766172.17,63.84,5,0.64,0.23,28.1,14.2,0,5000,0,0,0,45000,0,0,0,0,50000
650880.13,4766173.14,45.69,5,0.21,0.07,7.52,10.9,0,4000,0,0,0,36000,0,0,0,0,40000
651230.62,4766406.94,63.01,4,0.49,0.02,18,5.8,1500,18000,0,0,0,10500,0,0,0,0,30000
651230.62,4766406.94,61.01,4,0.59,0.12,33.6,3.1,1500,18000,0,0,0,10500,0,0,0,0,30000
651230.62,4766406.95,53.01,3,0.37,0.08,62.4,5,0,22750,1750,0,0,10500,0,0,0,0,35000
651230.62,4766406.95,49.01,3,0.51,0.11,28.1,8.7,0,22750,1750,0,0,10500,0,0,0,0,35000
651230.62,4766406.95,47.01,3,0.65,0.16,24.5,24,0,22750,1750,0,0,10500,0,0,0,0,35000
651230.62,4766406.96,43.01,3,0.4,0.05,54.5,11.8,0,22750,1750,0,0,10500,0,0,0,0,35000
651230.62,4766406.96,41.01,3,0.35,0.06,14.2,4.4,0,22750,1750,0,0,10500,0,0,0,0,35000
651230.62,4766406.96,38.76,3,0.39,0.06,47.9,7.1,0,22750,1750,0,0,10500,0,0,0,0,35000
650317.94,4765099.35,1059.31,3,0.65,0.26,29.2,12.4,0,10000,0,0,0,15000,0,0,0,0,25000
650317.58,4765099.36,1057.35,3,0.36,0.11,24.8,99.3,0,16000,0,0,0,24000,0,0,0,0,40000
650317.23,4765099.37,1055.38,3,0.51,0.17,28.2,124,0,12250,0,0,0,22050,0,700,0,0,35000
650314.75,4765099.41,1041.6,3,0.15,0.2,31.1,86,0,9000,0,0,0,21000,0,0,0,0,30000
650314.39,4765099.42,1039.63,3,0.28,0.15,71.2,63.2,0,14000,0,0,0,21000,0,0,0,0,35000
650312.98,4765099.44,1031.76,3,0.66,0.23,42,103,0,14000,0,0,0,20300,0,700,0,0,35000
650312.62,4765099.45,1029.79,3,0.63,0.25,44.2,50.4,0,14000,0,0,0,20300,0,700,0,0,35000
650312.27,4765099.45,1027.82,3,0.38,0.09,63.4,34.1,0,10500,0,0,0,19500,0,0,0,0,30000
650311.56,4765099.46,1023.88,3,0.32,0.15,24.7,72.4,0,10500,0,0,0,24500,0,0,0,0,35000
650311.21,4765099.47,1021.91,3,0.4,0.17,19.75,92.7,0,10500,0,0,0,19500,0,0,0,0,30000
650310.5,4765099.48,1017.98,3,0.3,0.11,53.6,48.8,0,10500,0,0,0,19500,0,0,0,0,30000
650310.14,4765099.49,1016.01,3,0.29,0.09,55.5,30.8,0,12000,0,0,0,17400,0,600,0,0,30000
650309.79,4765099.5,1014.04,3,0.28,0.09,47.2,28.3,0,12000,0,0,0,17400,0,600,0,0,30000
650309.44,4765099.5,1012.07,3,0.18,0.09,16.3,83.8,0,9000,0,0,0,21000,0,0,0,0,30000
650308.37,4765099.52,1006.17,3,0.33,0.1,61.5,45.7,0,12000,0,0,0,18000,0,0,0,0,30000
650308.02,4765099.53,1004.2,3,0.49,0.13,72.7,37.9,0,12000,0,0,0,18000,0,0,0,0,30000
650307.3,4765099.55,1000.26,3,0.13,0.08,27.9,58,0,14700,0,0,0,19250,0,1050,0,0,35000
650306.57,4765099.58,996.33,3,0.54,0.07,34.6,30.1,0,12000,0,0,0,18000,0,0,0,0,30000
650305.84,4765099.61,992.4,3,0.55,0.16,63.2,75.5,0,14000,0,0,0,21000,0,0,0,0,35000
650305.48,4765099.62,990.43,3,0.37,0.05,31.4,17.8,0,12000,0,0,0,18000,0,0,0,0,30000
650304.75,4765099.65,986.5,3,0.29,0.18,75.9,71.3,0,10500,0,0,0,19500,0,0,0,0,30000
650304.39,4765099.67,984.53,3,0.52,0.18,35.1,62.2,0,15750,0,0,0,19250,0,0,0,0,35000
650304.02,4765099.68,982.57,3,0.72,0.17,23.2,61.9,0,12000,0,0,0,18000,0,0,0,0,30000
650303.66,4765099.7,980.6,3,0.28,0.04,17.45,13,0,6000,0,0,0,14000,0,0,0,0,20000
650303.29,4765099.71,978.63,3,0.22,0.16,14.55,51.8,0,12000,0,0,0,18000,0,0,0,0,30000
650302.56,4765099.74,974.7,3,0.21,0.06,106,19.9,0,6000,0,0,0,14000,0,0,0,0,20000
650302.2,4765099.76,972.73,3,0.73,0.13,37.4,25.9,0,12250,0,0,0,22750,0,0,0,0,35000
650301.83,4765099.78,970.77,3,0.31,0.08,34.9,56.3,0,6000,0,0,0,14000,0,0,0,0,20000
650301.47,4765099.79,968.8,3,0.31,0.09,124,61.6,0,10000,0,0,0,15000,0,0,0,0,25000
650300.38,4765099.84,962.9,3,0.35,0.04,36.1,26.2,0,12000,0,0,0,18000,0,0,0,0,30000
650300.01,4765099.85,960.94,3,0.48,0.06,54.1,24,0,16500,0,0,0,13500,0,0,0,0,30000
650299.65,4765099.87,958.97,3,0.54,0.11,20.5,73.6,0,12250,0,0,0,22750,0,0,0,0,35000
650299.28,4765099.88,957,3,0.67,0.25,38.3,95.9,0,12250,0,0,0,22750,0,0,0,0,35000
650298.92,4765099.9,955.04,4,0.26,0.41,129,69.7,0,8750,0,0,0,16250,0,0,0,0,25000
650297.82,4765099.94,949.14,4,0.27,0.18,23.6,53.5,0,8750,0,0,0,16250,0,0,0,0,25000
650296.73,4765099.99,943.24,4,0.16,0.02,18.4,107.5,0,4500,0,0,0,10500,0,0,0,0,15000
650296.37,4765100,941.27,4,0.28,0.07,22.5,94.2,0,7000,0,0,0,13000,0,0,0,0,20000
650296,4765100.02,939.3,4,0.22,0.07,8.29,48.8,0,7000,0,0,0,13000,0,0,0,0,20000
650295.64,4765100.03,937.34,4,0.15,0.11,14.35,33.1,0,6000,0,0,0,14000,0,0,0,0,20000
650294.91,4765100.06,933.41,4,0.14,0.03,8.56,16.9,0,7500,0,0,0,22500,0,0,0,0,30000
650294.54,4765100.08,931.44,4,0.28,0.04,11.25,49.2,0,12000,0,0,0,18000,0,0,0,0,30000
650294.18,4765100.09,929.47,4,0.32,0.08,8.36,49.9,0,12000,0,0,0,18000,0,0,0,0,30000
650293.81,4765100.11,927.51,4,0.32,0.05,52.8,53.2,0,12000,0,0,0,18000,0,0,0,0,30000
650293.45,4765100.12,925.54,4,0.16,0.09,14.75,39.6,0,8750,0,0,0,16250,0,0,0,0,25000
650293.09,4765100.14,923.57,3,0.18,0.28,12.85,146,0,12000,0,0,0,18000,0,0,0,0,30000
650292.72,4765100.15,921.61,3,0.15,0.35,12.55,265,0,12000,0,0,0,18000,0,0,0,0,30000
650292.36,4765100.17,919.64,3,0.51,0.83,30.7,247,0,18000,0,0,0,22000,0,0,0,0,40000
650291.99,4765100.19,917.67,3,0.25,0.05,41.3,62.1,0,4500,0,0,0,10500,0,0,0,0,15000
650291.63,4765100.2,915.71,3,0.19,0.07,34.7,75.3,0,9000,0,0,0,21000,0,0,0,0,30000
650290.9,4765100.23,911.77,3,0.41,0.2,39,65.2,0,13500,0,0,0,16500,0,0,0,0,30000
650290.53,4765100.25,909.81,3,0.23,0.1,16.75,55.5,0,13500,0,0,0,16500,0,0,0,0,30000
650290.17,4765100.26,907.84,3,0.21,0.26,16.5,118,0,9000,0,0,0,21000,0,0,0,0,30000
650289.81,4765100.28,905.88,4,0.17,0.14,26.3,78.9,0,6000,0,0,0,14000,0,0,0,0,20000
650289.44,4765100.29,903.91,4,0.23,0.41,20.4,126.5,0,6000,0,0,0,14000,0,0,0,0,20000
650289.08,4765100.31,901.94,3,0.08,0.09,3.05,192,0,8750,0,0,0,16250,0,0,0,0,25000
650288.71,4765100.32,899.98,3,0.26,0.29,32.5,151.5,0,8750,0,0,0,16250,0,0,0,0,25000
650287.98,4765100.35,896.04,3,0.27,0.45,24.5,224,0,10500,0,0,0,19500,0,0,0,0,30000
650287.62,4765100.37,894.08,3,0.34,0.12,20.4,119,0,10500,0,0,0,19500,0,0,0,0,30000
650286.89,4765100.4,890.14,3,0.25,0.7,15.35,228,0,18000,0,0,0,22000,0,0,0,0,40000
650286.52,4765100.41,888.18,3,0.2,0.37,13.35,269,0,9000,0,0,0,21000,0,0,0,0,30000
650286.16,4765100.43,886.21,3,0.21,2.72,23.3,587,0,14000,0,0,0,26000,0,0,0,0,40000
650285.07,4765100.47,880.31,3,0.17,0.1,18.7,51.4,0,9000,0,0,0,21000,0,0,0,0,30000
650284.7,4765100.49,878.35,3,0.3,0.09,22.8,43.5,0,15750,0,0,0,19250,0,0,0,0,35000
650283.24,4765100.55,870.48,3,0.41,0.31,53.6,170.5,0,14000,0,0,0,21000,0,0,0,0,35000
650282.15,4765100.6,864.58,3,0.21,0.15,20.3,115.5,0,7500,0,0,0,17500,0,0,0,0,25000
650281.79,4765100.61,862.61,3,0.25,0.05,22.3,36,0,7500,0,0,0,17500,0,0,0,0,25000
650281.42,4765100.63,860.65,3,0.35,0.05,25.1,25.3,0,4500,0,0,0,10500,0,0,0,0,15000
650281.06,4765100.64,858.68,3,0.23,0.27,16.3,108.5,0,10500,0,0,0,19500,0,0,0,0,30000
650280.69,4765100.66,856.71,3,0.32,0.49,24.1,152,0,10500,0,0,0,19500,0,0,0,0,30000
650280.33,4765100.67,854.75,4,0.3,0.27,15.4,124,0,4500,0,0,0,10500,0,0,0,0,15000
650279.96,4765100.69,852.78,4,0.13,0.05,7.32,77.2,0,4500,0,0,0,10500,0,0,0,0,15000
650279.6,4765100.7,850.81,4,0.28,0.07,8.85,57,0,6000,0,0,0,14000,0,0,0,0,20000
650279.23,4765100.72,848.85,4,0.29,0.17,15.95,38.3,0,6000,0,0,0,14000,0,0,0,0,20000
650278.52,4765100.75,845.01,4,0.2,0.02,22.3,18.2,0,5250,0,0,0,9750,0,0,0,0,15000
650417.78,4765098.82,1007.61,1,0.5,0.04,245,1030,0,14000,0,0,0,26000,0,0,0,0,40000
650417.41,4765098.8,1005.64,1,0.14,0.01,136.5,498,0,10500,0,0,0,24500,0,0,0,0,35000
650416.67,4765098.77,1001.71,1,0.22,0.02,102,653,0,9000,0,0,0,21000,0,0,0,0,30000
650416.3,4765098.75,999.75,1,0.36,0.02,123,1120,0,13500,0,0,0,31500,0,0,0,0,45000
650415.18,4765098.71,993.85,1,1.08,0.03,109,1185,0,13500,0,0,0,31500,0,0,0,0,45000
650413.7,4765098.64,985.99,1,0.14,0.02,55,19.3,0,10000,0,0,0,30000,0,0,0,0,40000
650413.33,4765098.63,984.02,1,0.37,0.02,193,411,0,10000,0,0,0,30000,0,0,0,0,40000
650412.21,4765098.58,978.13,1,0.91,0.01,402,1835,0,11250,0,0,0,33750,0,0,0,0,45000
650410.73,4765098.52,970.27,1,0.43,0.02,226,120.5,0,7000,0,0,0,28000,0,0,0,0,35000
650409.99,4765098.49,966.34,1,0.2,0.02,155,54.9,0,6000,0,0,0,34000,0,0,0,0,40000
650409.62,4765098.47,964.37,1,0.18,0.03,186,67.6,0,6000,0,0,0,34000,0,0,0,0,40000
650409.24,4765098.46,962.41,1,0.17,0.02,433,32,0,6000,0,0,0,34000,0,0,0,0,40000
650408.86,4765098.46,960.44,1,0.28,0.07,451,33.6,0,3000,0,0,0,26700,0,300,0,0,30000
650406.58,4765098.42,948.66,1,0.11,0.06,20.9,29.4,0,4500,0,0,0,40050,0,450,0,0,45000
650406.2,4765098.42,946.7,1,0.23,0.1,436,14,0,5000,0,0,0,44000,0,1000,0,0,50000
650405.82,4765098.41,944.74,1,0.07,0.03,65.2,13.7,0,5000,0,0,0,44000,0,1000,0,0,50000
650403.53,4765098.37,932.95,1,0.12,0.01,22.7,18.6,0,7500,0,0,0,42500,0,0,0,0,50000
650403.15,4765098.37,930.99,1,0.1,0.03,40.1,23.1,0,7500,0,0,0,42500,0,0,0,0,50000
650402.01,4765098.35,925.1,1,0.18,0.02,62.4,30.7,0,8000,0,0,0,72000,0,0,0,0,80000
650400.49,4765098.33,917.25,3,0.08,0.04,8.53,28.9,0,4000,0,0,0,16000,0,0,0,0,20000
650400.11,4765098.32,915.28,3,0.08,0.03,7.96,25.7,0,4000,0,0,0,16000,0,0,0,0,20000
650399.73,4765098.31,913.32,3,0.11,0.03,20,14.4,0,4000,0,0,0,16000,0,0,0,0,20000
650398.59,4765098.3,907.43,3,0.09,0.08,11.3,46.9,0,3000,0,0,0,17000,0,0,0,0,20000
650398.21,4765098.29,905.47,3,0.08,0.1,8.4,64.2,0,3000,0,0,0,17000,0,0,0,0,20000
